log_id,machine_id,operator_id,timestamp,engine_hours,rpm,hydraulic_pressure,fuel_level,fuel_used_l,idle_time_min,active_time_min,speed_kph,tilt_angle,temperature_c,seatbelt,proximity_alert,fault_codes,weather,soil_type,shift
1177,EXC002,OP007,2024-01-25 12:00:00,6949.3,730,255.5,64.4,1.79,88,54,9.9,15.1,32.9,fastened,0,NONE,sunny,clay,day
1178,EXC001,OP003,2024-01-25 12:30:00,2981.0,1758,179.0,59.3,11.12,10,65,14.7,15.0,63.5,fastened,0,NONE,rainy,clay,night
1179,EXC002,OP003,2024-01-25 13:00:00,134.5,931,181.7,56.3,4.39,72,97,8.3,6.3,92.6,fastened,0,P0562,cloudy,rock,night
1180,EXC001,OP002,2024-01-25 13:30:00,4107.2,2190,194.8,42.2,10.08,18,94,1.5,20.5,93.6,fastened,0,NONE,sunny,loam,day
1181,EXC004,OP003,2024-01-25 14:00:00,7502.4,2133,108.1,29.2,13.16,70,11,8.8,20.3,60.3,fastened,1,P0562,cloudy,loam,night
1182,EXC005,OP002,2024-01-25 14:30:00,2132.9,1023,216.1,76.8,9.34,38,80,15.1,16.3,52.6,fastened,0,NONE,windy,rock,night
1183,EXC004,OP008,2024-01-25 15:00:00,3983.0,2169,278.5,53.4,3.58,21,109,10.3,10.3,68.0,unfastened,0,NONE,cloudy,clay,night
1184,EXC003,OP001,2024-01-25 15:30:00,1472.8,725,245.3,8.2,1.21,79,105,5.7,1.0,92.4,unfastened,0,P0217,rainy,clay,night
1185,EXC003,OP007,2024-01-25 16:00:00,555.8,2347,305.48306841561157,42.9,1.15,28,45,16.6,0.6,77.7,fastened,1,NONE,windy,rock,night
1186,EXC002,OP010,2024-01-25 16:30:00,736.3,1913,290.0045608821516,93.2,1.79,81,96,2.8,3.0,40.5,fastened,0,NONE,cloudy,loam,day
1187,EXC001,OP008,2024-01-25 17:00:00,5843.4,678,258.3,40.5,8.91,66,98,5.9,13.1,103.50990154072711,fastened,0,P0562,windy,loam,day
1188,EXC003,OP005,2024-01-25 17:30:00,6926.2,964,157.8,44.3,5.55,60,50,7.9,17.6,71.7,fastened,0,NONE,cloudy,rock,night
1189,EXC003,OP001,2024-01-25 18:00:00,1232.1,1326,237.0,64.3,4.03,56,105,13.3,20.9,70.4,fastened,0,P0217,windy,loam,day
1190,EXC001,OP009,2024-01-25 18:30:00,2377.7,980,234.4,81.2,3.68,37,79,15.0,3.9,100.95509842673965,fastened,0,NONE,sunny,sand,night
1191,EXC003,OP001,2024-01-25 19:00:00,1640.7,2280,284.8,68.5,14.25,81,92,1.1,6.1,99.9,fastened,0,NONE,windy,clay,day
1192,EXC002,OP007,2024-01-25 19:30:00,312.2,2269,129.9,85.8,2.22,24,92,14.3,1.2,37.5,fastened,0,NONE,sunny,sand,day
1193,EXC001,OP007,2024-01-25 20:00:00,4472.1,2164,142.9,15.8,4.92,84,95,13.0,21.8,46.8,fastened,0,NONE,windy,clay,day
1194,EXC004,OP002,2024-01-25 20:30:00,5629.4,1382,206.9,92.8,7.34,34,115,16.1,17.2,59.4,fastened,0,P0217,rainy,rock,day
1195,EXC003,OP008,2024-01-25 21:00:00,5218.2,987,109.7,90.9,0.51,30,104,16.2,10.6,52.2,fastened,0,NONE,rainy,sand,night
1196,EXC004,OP002,2024-01-25 21:30:00,3165.6,927,191.4,54.3,13.85,42,56,14.0,12.7,60.6,fastened,1,NONE,windy,sand,night
1197,EXC004,OP003,2024-01-25 22:00:00,4484.6,2248,273.4,64.4,1.94,67,71,3.4,12.4,33.1,fastened,0,P0217,rainy,clay,day
1198,EXC005,OP009,2024-01-25 22:30:00,843.4,1196,303.12412094974286,25.2,10.4,64,81,5.6,5.6,35.0,fastened,0,P0217,rainy,loam,day
1199,EXC005,OP010,2024-01-25 23:00:00,1319.0,622,201.2,47.6,9.62,69,104,16.9,4.1,92.9,fastened,0,NONE,windy,sand,night
1200,EXC004,OP003,2024-01-25 23:30:00,7461.2,1315,317.7,24.3,12.23,8,53,10.8,6.5,37.7,fastened,0,NONE,windy,loam,night
1201,EXC005,OP010,2024-01-26 00:00:00,6115.9,1417,211.3,7.1,9.95,14,44,9.7,5.4,91.8,fastened,0,P0217,sunny,rock,night
1202,EXC003,OP010,2024-01-26 00:30:00,7389.6,2357,209.6,98.2,11.66,76,91,16.5,12.3,53.0,fastened,1,NONE,windy,rock,day
1203,EXC005,OP008,2024-01-26 01:00:00,7341.8,1209,222.9,29.6,6.61,88,114,15.7,6.8,107.25141014826536,unfastened,0,NONE,rainy,sand,day
1204,EXC004,OP002,2024-01-26 01:30:00,5230.2,2261,140.9,61.3,7.59,11,110,13.1,16.0,109.44922990381721,fastened,0,NONE,sunny,rock,night
1205,EXC004,OP003,2024-01-26 02:00:00,7433.1,1758,132.4,33.5,10.67,81,26,15.9,12.5,31.0,fastened,0,NONE,windy,clay,day
1206,EXC005,OP007,2024-01-26 02:30:00,3392.0,2375,249.0,40.2,8.74,23,111,2.0,11.7,56.6,fastened,0,P0562,windy,loam,night
1207,EXC003,OP010,2024-01-26 03:00:00,128.6,1260,294.6631440070171,42.8,7.92,88,96,13.6,20.9,92.7,unfastened,0,NONE,windy,sand,night
1208,EXC004,OP009,2024-01-26 03:30:00,594.3,1773,163.8,36.8,3.48,89,27,17.4,7.1,99.0,fastened,0,NONE,windy,clay,day
1209,EXC002,OP005,2024-01-26 04:00:00,964.9,1257,106.9,65.6,4.24,57,10,0.9,14.0,34.6,fastened,0,NONE,cloudy,loam,night
1210,EXC005,OP003,2024-01-26 04:30:00,853.3,1859,286.1,96.3,5.7,17,32,4.0,0.0,32.3,fastened,0,NONE,cloudy,clay,night
1211,EXC004,OP010,2024-01-26 05:00:00,2878.4,1942,107.1,45.7,0.63,70,112,14.3,16.2,41.9,unfastened,0,NONE,cloudy,sand,night
1212,EXC004,OP003,2024-01-26 05:30:00,5640.0,1179,303.1124909863369,97.5,6.55,9,93,9.4,11.1,87.5,fastened,0,P0217,cloudy,loam,day
1213,EXC003,OP004,2024-01-26 06:00:00,6346.1,643,184.0,68.4,0.54,83,73,1.6,4.6,45.4,fastened,0,NONE,sunny,sand,night
1214,EXC005,OP010,2024-01-26 06:30:00,4762.7,793,231.7,62.7,8.69,68,79,4.8,0.0,47.3,unfastened,0,NONE,rainy,clay,day
1215,EXC001,OP006,2024-01-26 07:00:00,1256.8,2210,299.05739080841914,27.5,10.71,6,55,5.8,15.6,96.7,fastened,0,NONE,windy,clay,night
1216,EXC001,OP003,2024-01-26 07:30:00,6008.4,647,134.2,11.0,8.65,66,109,5.8,14.6,95.6,fastened,0,NONE,windy,rock,day
1217,EXC003,OP001,2024-01-26 08:00:00,2902.9,1892,217.3,85.9,10.56,71,27,15.8,14.6,80.3,unfastened,0,NONE,rainy,rock,night
1218,EXC004,OP005,2024-01-26 08:30:00,202.6,791,253.0,59.5,0.5,8,44,11.9,9.6,42.3,fastened,0,NONE,windy,rock,day
1219,EXC005,OP010,2024-01-26 09:00:00,2316.7,789,143.0,44.4,1.36,33,32,13.2,14.1,58.6,fastened,0,NONE,sunny,rock,night
1220,EXC003,OP005,2024-01-26 09:30:00,2711.7,2351,196.0,82.1,10.63,0,103,0.2,12.6,47.7,unfastened,0,NONE,cloudy,sand,day
1221,EXC004,OP007,2024-01-26 10:00:00,2266.5,875,197.8,34.5,12.14,59,69,7.7,5.3,80.4,fastened,0,NONE,windy,loam,night
1222,EXC003,OP003,2024-01-26 10:30:00,6513.8,2155,147.5,79.4,10.91,7,85,5.7,11.4,88.5,fastened,0,NONE,windy,clay,day
1223,EXC005,OP008,2024-01-26 11:00:00,6103.4,1375,224.3,36.2,10.11,25,111,15.3,11.3,40.7,fastened,0,P0100,windy,loam,day
1224,EXC004,OP008,2024-01-26 11:30:00,5594.9,1146,132.1,92.5,10.76,47,31,17.2,18.1,97.3,fastened,0,P0100,cloudy,loam,day
1225,EXC003,OP007,2024-01-26 12:00:00,1198.1,732,212.1,30.5,11.22,19,116,7.6,9.5,64.7,fastened,0,NONE,sunny,clay,day
1226,EXC005,OP008,2024-01-26 12:30:00,6481.9,1815,125.0,18.1,11.0,20,23,17.5,9.6,89.6,fastened,0,NONE,windy,clay,day
1227,EXC001,OP006,2024-01-26 13:00:00,5449.7,638,206.8,71.3,11.2,88,92,0.3,21.7,33.9,fastened,0,NONE,cloudy,rock,day
1228,EXC005,OP004,2024-01-26 13:30:00,1639.2,1440,168.6,20.5,1.57,69,87,5.9,19.7,57.0,fastened,0,NONE,rainy,clay,day
1229,EXC001,OP008,2024-01-26 14:00:00,5219.9,2057,199.5,95.2,1.42,7,100,13.9,5.3,31.1,fastened,0,NONE,sunny,loam,night
1230,EXC002,OP009,2024-01-26 14:30:00,3919.7,1181,195.4,67.3,5.74,77,27,6.5,20.0,83.9,fastened,1,NONE,windy,sand,night
1231,EXC005,OP009,2024-01-26 15:00:00,3570.9,868,299.7,26.9,8.15,64,115,16.6,3.0,36.0,fastened,0,NONE,cloudy,loam,day
1232,EXC004,OP003,2024-01-26 15:30:00,985.8,1116,296.19690396373306,24.8,11.56,13,97,3.9,18.8,55.4,fastened,0,NONE,windy,clay,day
1233,EXC005,OP007,2024-01-26 16:00:00,4194.6,1648,280.1,92.8,5.35,81,22,14.3,4.0,88.6,fastened,1,NONE,rainy,clay,night
1234,EXC004,OP001,2024-01-26 16:30:00,889.5,724,149.6,62.7,4.49,66,71,3.6,9.4,86.2,fastened,0,NONE,cloudy,rock,night
1235,EXC004,OP006,2024-01-26 17:00:00,1397.6,1457,177.5,89.9,11.83,29,99,3.5,21.6,78.0,fastened,0,NONE,cloudy,loam,day
1236,EXC002,OP006,2024-01-26 17:30:00,1147.1,1588,116.5,15.5,4.12,13,62,8.0,2.1,82.1,fastened,0,NONE,windy,loam,day
1237,EXC001,OP004,2024-01-26 18:00:00,7637.5,1601,192.6,92.9,12.4,79,51,17.0,18.5,78.8,fastened,0,NONE,rainy,loam,night
1238,EXC001,OP010,2024-01-26 18:30:00,2350.4,1403,247.1,54.4,3.07,25,40,10.5,10.9,78.1,unfastened,0,P0217,rainy,rock,day
1239,EXC002,OP009,2024-01-26 19:00:00,2906.1,1758,284.4,68.5,5.71,53,66,11.4,2.4,56.2,fastened,0,NONE,rainy,clay,night
1240,EXC001,OP001,2024-01-26 19:30:00,2644.4,783,224.5,40.4,6.32,62,118,0.2,21.0,32.1,fastened,0,NONE,sunny,rock,day
1241,EXC003,OP003,2024-01-26 20:00:00,7196.2,1109,240.8,10.6,4.84,80,76,1.0,12.1,63.1,fastened,0,P0100,sunny,rock,night
1242,EXC004,OP003,2024-01-26 20:30:00,4547.4,987,139.0,96.0,0.55,70,89,1.2,19.4,33.4,fastened,0,NONE,sunny,sand,day
1243,EXC005,OP009,2024-01-26 21:00:00,7361.4,1765,108.2,99.5,3.91,45,95,14.8,19.1,65.2,fastened,0,NONE,cloudy,loam,day
1244,EXC003,OP006,2024-01-26 21:30:00,2469.4,2289,295.310204876676,39.6,5.4,31,95,4.3,0.3,64.8,fastened,0,NONE,rainy,loam,night
1245,EXC005,OP008,2024-01-26 22:00:00,1007.2,1955,136.7,94.7,5.05,58,54,5.9,5.8,43.4,fastened,0,NONE,cloudy,loam,night
1246,EXC005,OP009,2024-01-26 22:30:00,4494.1,671,120.1,20.9,11.89,78,94,11.0,7.4,88.8,fastened,0,NONE,sunny,loam,night
1247,EXC005,OP008,2024-01-26 23:00:00,2829.7,2258,306.3,19.7,1.19,84,46,10.5,11.8,82.8,fastened,0,NONE,cloudy,rock,night
1248,EXC003,OP001,2024-01-26 23:30:00,6435.1,2219,312.0,11.9,6.14,60,74,7.4,1.6,72.0,fastened,0,P0100,sunny,loam,day
1249,EXC002,OP002,2024-01-27 00:00:00,7047.4,1511,235.6,42.2,1.04,2,43,0.1,8.6,99.4,fastened,1,NONE,cloudy,clay,day
1250,EXC005,OP004,2024-01-27 00:30:00,3833.3,796,183.3,10.0,13.99,74,113,8.1,17.9,51.5,fastened,0,NONE,rainy,clay,day
1251,EXC002,OP004,2024-01-27 01:00:00,7773.7,718,283.3,42.5,11.96,77,90,13.3,3.8,49.7,fastened,0,NONE,cloudy,rock,day
1252,EXC003,OP008,2024-01-27 01:30:00,4468.8,1721,145.0,18.1,14.74,27,74,4.2,15.4,43.8,unfastened,0,NONE,sunny,clay,night
1253,EXC001,OP002,2024-01-27 02:00:00,2240.3,1099,194.5,74.4,13.7,39,59,12.8,10.1,70.8,fastened,0,NONE,sunny,loam,day
1254,EXC004,OP004,2024-01-27 02:30:00,3962.9,2129,178.5,84.2,5.08,18,67,0.3,1.6,105.27207475129693,fastened,0,NONE,cloudy,clay,day
1255,EXC004,OP003,2024-01-27 03:00:00,394.8,2165,300.8,70.3,10.53,84,95,16.3,3.9,95.2,fastened,0,NONE,sunny,sand,night
1256,EXC001,OP002,2024-01-27 03:30:00,6451.6,2265,302.4,24.0,4.95,88,40,17.1,3.1,52.8,fastened,1,NONE,windy,sand,night
1257,EXC002,OP002,2024-01-27 04:00:00,901.3,1458,243.2,77.9,13.38,14,101,0.0,13.6,66.8,fastened,0,NONE,sunny,rock,night
1258,EXC003,OP002,2024-01-27 04:30:00,2539.1,951,124.4,28.7,6.46,28,40,8.2,1.9,69.7,fastened,0,P0100,sunny,clay,night
1259,EXC003,OP006,2024-01-27 05:00:00,4566.0,921,206.1,77.2,5.95,33,25,7.4,18.1,53.1,fastened,0,NONE,rainy,loam,night
1260,EXC005,OP005,2024-01-27 05:30:00,439.5,2276,154.0,58.9,13.75,60,91,15.2,17.7,85.4,unfastened,0,NONE,rainy,loam,day
1261,EXC002,OP005,2024-01-27 06:00:00,726.6,1258,294.7,39.8,12.63,53,87,9.7,1.8,81.9,fastened,0,NONE,rainy,rock,day
1262,EXC005,OP005,2024-01-27 06:30:00,5599.3,1091,130.4,12.9,14.51,61,46,11.0,19.5,87.1,fastened,1,P0100,sunny,clay,day
1263,EXC003,OP008,2024-01-27 07:00:00,667.0,872,111.9,83.6,1.46,2,81,3.6,21.1,75.4,fastened,0,NONE,rainy,sand,day
1264,EXC005,OP009,2024-01-27 07:30:00,3869.0,1404,255.0,94.3,4.03,46,90,1.4,1.0,64.5,fastened,0,NONE,windy,clay,day
1265,EXC002,OP006,2024-01-27 08:00:00,2775.7,1722,199.7,68.3,4.86,18,96,12.5,20.9,63.7,fastened,0,P0562,rainy,rock,day
1266,EXC001,OP007,2024-01-27 08:30:00,1901.8,1186,284.4,96.6,6.65,20,114,11.2,6.1,83.7,unfastened,1,NONE,cloudy,loam,night
1267,EXC001,OP008,2024-01-27 09:00:00,1591.4,1560,116.4,93.7,7.36,69,103,15.0,14.6,58.3,fastened,0,NONE,cloudy,loam,night
1268,EXC002,OP007,2024-01-27 09:30:00,6130.9,1088,276.2,23.5,4.73,12,58,15.2,3.8,62.8,fastened,0,NONE,windy,loam,night
1269,EXC005,OP002,2024-01-27 10:00:00,7617.2,1866,108.2,74.5,11.96,2,35,11.4,18.0,42.3,fastened,0,NONE,sunny,rock,night
1270,EXC001,OP010,2024-01-27 10:30:00,1207.4,1767,106.2,38.2,3.74,43,20,9.7,18.5,81.0,fastened,0,NONE,rainy,clay,day
1271,EXC002,OP002,2024-01-27 11:00:00,7681.5,2246,311.2185373754049,51.3,10.6,66,73,16.5,21.5,35.8,fastened,0,P0562,cloudy,sand,night
1272,EXC001,OP005,2024-01-27 11:30:00,4798.6,695,148.7,19.9,12.85,45,83,14.4,21.8,104.3,fastened,0,NONE,windy,sand,night
1273,EXC005,OP007,2024-01-27 12:00:00,5169.1,665,230.6,97.6,9.25,83,85,15.9,1.7,40.8,fastened,0,NONE,sunny,clay,night
1274,EXC004,OP005,2024-01-27 12:30:00,5708.4,1212,105.7,74.0,5.64,69,11,17.9,14.5,58.7,fastened,0,NONE,rainy,loam,day
1275,EXC004,OP003,2024-01-27 13:00:00,5662.5,2288,107.8,30.4,3.22,34,87,7.3,6.0,100.37097332306132,fastened,0,NONE,cloudy,rock,night
1276,EXC004,OP010,2024-01-27 13:30:00,6576.5,1841,260.0,40.3,2.45,63,96,12.9,2.8,51.8,fastened,1,NONE,cloudy,loam,day
1277,EXC004,OP001,2024-01-27 14:00:00,3919.4,2255,146.2,45.1,11.29,18,89,12.4,3.3,54.2,fastened,0,P0562,cloudy,loam,day
1278,EXC004,OP003,2024-01-27 14:30:00,4313.5,916,244.4,76.0,7.3,82,67,3.1,20.6,83.9,fastened,0,NONE,sunny,rock,night
1279,EXC001,OP010,2024-01-27 15:00:00,2658.2,2363,265.0,92.9,1.17,25,11,11.5,15.0,43.3,fastened,0,P0562,windy,clay,night
1280,EXC005,OP008,2024-01-27 15:30:00,931.5,826,113.1,35.5,14.77,78,63,7.7,1.1,49.8,fastened,1,NONE,rainy,sand,night
1281,EXC004,OP001,2024-01-27 16:00:00,5350.7,1584,269.3,49.9,10.23,33,80,8.1,21.7,37.6,fastened,0,NONE,rainy,sand,night
1282,EXC004,OP008,2024-01-27 16:30:00,365.5,961,159.1,61.4,12.74,65,72,3.2,17.8,54.9,fastened,1,NONE,rainy,rock,day
1283,EXC002,OP010,2024-01-27 17:00:00,2277.5,2231,185.7,42.4,6.85,45,73,13.4,6.8,100.6,fastened,0,NONE,rainy,rock,day
1284,EXC005,OP001,2024-01-27 17:30:00,844.4,2243,119.1,52.9,14.35,6,66,12.6,10.4,58.5,fastened,0,NONE,rainy,loam,night
1285,EXC002,OP005,2024-01-27 18:00:00,1606.7,628,311.47317755813395,15.0,3.39,8,70,9.6,16.0,88.3,fastened,0,NONE,cloudy,clay,night
1286,EXC001,OP005,2024-01-27 18:30:00,5146.0,860,223.4,20.9,3.18,89,45,2.8,14.9,64.6,fastened,0,NONE,sunny,clay,day
1287,EXC005,OP002,2024-01-27 19:00:00,5065.0,1381,211.0,43.1,13.41,17,76,10.0,10.2,63.7,fastened,0,NONE,sunny,loam,night
1288,EXC002,OP003,2024-01-27 19:30:00,3426.3,670,313.1,91.9,13.43,54,40,1.8,11.3,91.8,fastened,0,NONE,rainy,sand,night
1289,EXC001,OP002,2024-01-27 20:00:00,812.4,1229,173.6,38.2,7.74,12,64,6.1,1.0,32.0,fastened,0,P0217,sunny,loam,day
1290,EXC004,OP002,2024-01-27 20:30:00,3523.7,1091,296.0,28.7,2.32,53,55,6.7,11.0,94.9,fastened,1,NONE,cloudy,loam,night
1291,EXC002,OP005,2024-01-27 21:00:00,2886.7,1628,258.3,75.6,4.93,18,88,15.9,7.5,66.4,fastened,0,NONE,rainy,clay,night
1292,EXC005,OP005,2024-01-27 21:30:00,5791.6,2390,304.3,95.2,11.44,16,108,7.5,6.3,56.3,fastened,0,NONE,rainy,rock,night
1293,EXC003,OP003,2024-01-27 22:00:00,4674.3,1844,299.7,48.6,12.77,33,79,10.8,5.9,98.0,fastened,0,NONE,sunny,clay,day
1294,EXC001,OP003,2024-01-27 22:30:00,3983.4,2253,318.0,5.8,5.54,52,24,15.7,14.3,55.5,fastened,0,NONE,rainy,clay,night
1295,EXC005,OP002,2024-01-27 23:00:00,3947.2,946,129.0,70.4,1.39,35,83,7.7,9.4,103.3,fastened,0,NONE,windy,clay,day
1296,EXC003,OP008,2024-01-27 23:30:00,7733.7,987,275.1,44.4,10.15,31,45,15.9,9.4,100.2,fastened,0,NONE,cloudy,loam,night
1297,EXC002,OP003,2024-01-28 00:00:00,6074.7,1951,277.0,69.0,11.22,30,15,2.5,3.5,50.1,fastened,0,NONE,sunny,clay,night
1298,EXC004,OP010,2024-01-28 00:30:00,4026.1,2324,241.8,31.4,6.65,81,31,6.6,21.2,55.5,unfastened,1,P0100,rainy,rock,night
1299,EXC003,OP006,2024-01-28 01:00:00,3885.9,2250,161.3,5.2,8.95,87,119,1.7,4.9,90.9,unfastened,0,NONE,rainy,sand,night
1300,EXC001,OP009,2024-01-28 01:30:00,309.2,1434,312.3,37.7,14.82,75,56,10.1,8.9,44.7,fastened,0,NONE,cloudy,sand,night
1301,EXC004,OP007,2024-01-28 02:00:00,7545.8,961,145.0,72.0,4.05,52,32,17.2,4.2,84.9,unfastened,0,NONE,rainy,clay,day
1302,EXC003,OP003,2024-01-28 02:30:00,2621.5,2119,209.9,42.3,8.81,37,24,11.8,15.5,39.7,fastened,0,NONE,windy,sand,day
1303,EXC004,OP007,2024-01-28 03:00:00,2121.9,1590,214.7,25.8,9.36,67,81,11.3,9.6,45.4,fastened,0,NONE,rainy,sand,night
1304,EXC005,OP003,2024-01-28 03:30:00,7995.3,2044,135.6,49.1,8.46,47,93,5.0,9.1,67.5,unfastened,0,NONE,windy,sand,night
1305,EXC004,OP002,2024-01-28 04:00:00,5777.6,1414,259.0,76.5,13.1,85,48,16.8,19.3,85.9,fastened,0,NONE,sunny,rock,night
1306,EXC004,OP003,2024-01-28 04:30:00,474.2,827,119.6,16.3,9.27,50,21,8.5,16.7,85.5,fastened,0,NONE,cloudy,loam,night
1307,EXC002,OP003,2024-01-28 05:00:00,588.9,1825,252.5,70.7,7.86,19,49,4.8,11.4,75.7,fastened,0,NONE,rainy,sand,day
1308,EXC002,OP002,2024-01-28 05:30:00,301.5,824,286.7,68.4,2.28,50,83,17.8,10.3,50.4,fastened,1,P0217,cloudy,clay,night
1309,EXC003,OP001,2024-01-28 06:00:00,4837.0,1793,176.9,40.2,10.7,69,22,7.6,21.1,61.2,unfastened,1,P0217,windy,rock,night
1310,EXC005,OP010,2024-01-28 06:30:00,665.4,1350,256.1,97.2,2.42,19,39,6.7,21.0,48.5,fastened,0,NONE,rainy,loam,night
1311,EXC003,OP006,2024-01-28 07:00:00,7473.8,2024,134.5,90.0,0.89,18,10,0.6,15.5,50.8,fastened,0,NONE,cloudy,rock,day
1312,EXC002,OP005,2024-01-28 07:30:00,7501.6,2166,286.1,35.0,7.58,53,61,3.2,16.7,54.2,fastened,1,P0562,windy,rock,day
1313,EXC004,OP010,2024-01-28 08:00:00,4413.8,1333,309.4,8.0,8.8,79,28,14.6,19.8,74.9,fastened,0,NONE,windy,rock,day
1314,EXC005,OP003,2024-01-28 08:30:00,4971.4,2187,133.6,34.3,14.99,30,31,8.7,21.2,45.6,fastened,0,NONE,sunny,loam,day
1315,EXC005,OP005,2024-01-28 09:00:00,2406.0,799,252.2,24.4,10.83,45,22,17.2,1.8,33.2,unfastened,0,NONE,rainy,clay,day
1316,EXC002,OP009,2024-01-28 09:30:00,605.4,2221,211.3,57.0,12.8,58,90,1.5,21.9,81.9,fastened,0,P0217,cloudy,loam,day
1317,EXC004,OP007,2024-01-28 10:00:00,5925.9,2388,216.9,92.3,5.52,59,63,11.1,15.5,109.49984154196656,unfastened,0,NONE,windy,loam,night
1318,EXC003,OP004,2024-01-28 10:30:00,904.1,1633,255.4,87.7,7.88,13,114,13.0,13.0,102.8,fastened,0,NONE,cloudy,loam,night
1319,EXC003,OP003,2024-01-28 11:00:00,775.9,1411,207.5,34.1,14.63,35,53,11.2,9.1,56.3,fastened,0,NONE,cloudy,sand,day
1320,EXC002,OP001,2024-01-28 11:30:00,2558.7,880,232.1,45.7,6.55,89,34,9.5,7.4,30.5,fastened,0,NONE,windy,loam,night
1321,EXC001,OP001,2024-01-28 12:00:00,198.5,1120,150.8,8.5,12.21,79,32,10.4,17.7,96.3,fastened,0,NONE,windy,clay,night
1322,EXC002,OP002,2024-01-28 12:30:00,3528.9,1835,183.3,56.7,8.13,69,114,12.4,14.4,75.0,fastened,0,NONE,sunny,sand,night
1323,EXC003,OP008,2024-01-28 13:00:00,5690.7,848,290.4,11.0,3.75,83,74,15.5,4.4,91.3,fastened,0,NONE,rainy,loam,night
1324,EXC005,OP007,2024-01-28 13:30:00,6430.7,2341,124.2,94.2,8.92,37,45,6.1,13.4,62.6,fastened,0,NONE,windy,sand,day
1325,EXC005,OP005,2024-01-28 14:00:00,4874.0,1333,231.5,87.4,3.66,4,81,8.3,3.1,56.6,unfastened,0,NONE,sunny,loam,day
1326,EXC001,OP008,2024-01-28 14:30:00,6790.3,1418,140.5,25.3,0.54,27,71,11.4,10.9,79.1,fastened,1,NONE,rainy,sand,night
1327,EXC004,OP002,2024-01-28 15:00:00,3311.4,893,286.2,71.4,3.92,77,22,5.7,12.8,60.5,fastened,1,NONE,windy,rock,night
1328,EXC001,OP003,2024-01-28 15:30:00,6805.3,749,227.4,59.0,3.3,34,87,3.2,14.0,71.7,fastened,1,P0100,windy,rock,day
1329,EXC004,OP004,2024-01-28 16:00:00,4101.1,1388,188.7,81.1,5.88,15,23,17.4,3.2,50.8,fastened,0,NONE,sunny,loam,night
1330,EXC002,OP010,2024-01-28 16:30:00,1862.0,2278,155.0,50.2,13.38,76,31,3.5,2.1,54.9,fastened,0,NONE,windy,sand,day
1331,EXC003,OP007,2024-01-28 17:00:00,7558.8,787,196.1,23.2,6.12,68,88,4.2,5.7,36.2,fastened,0,NONE,cloudy,loam,night
1332,EXC004,OP009,2024-01-28 17:30:00,2272.3,1335,310.7,65.8,12.76,58,58,11.1,13.4,88.6,fastened,0,P0562,cloudy,sand,night
1333,EXC003,OP003,2024-01-28 18:00:00,307.0,1754,212.0,12.6,8.56,72,34,1.4,20.5,56.2,fastened,0,P0217,cloudy,sand,night
1334,EXC005,OP009,2024-01-28 18:30:00,2017.1,2279,203.3,60.5,0.61,63,17,0.6,17.1,103.1,fastened,0,NONE,rainy,clay,night
1335,EXC003,OP001,2024-01-28 19:00:00,2996.8,2289,264.2,25.2,3.24,57,75,1.2,16.4,49.5,fastened,0,NONE,sunny,clay,day
1336,EXC005,OP003,2024-01-28 19:30:00,2875.7,1212,183.4,70.1,14.0,80,86,2.2,7.3,65.6,fastened,0,NONE,rainy,loam,night
1337,EXC004,OP006,2024-01-28 20:00:00,4244.9,1305,194.0,83.7,9.26,29,32,7.7,2.5,52.9,fastened,0,NONE,sunny,clay,day
1338,EXC002,OP001,2024-01-28 20:30:00,7076.7,713,174.1,15.4,13.98,71,55,14.9,19.6,82.0,fastened,0,NONE,windy,clay,night
1339,EXC004,OP009,2024-01-28 21:00:00,2409.5,1847,133.2,43.0,5.0,50,47,6.2,11.0,90.6,fastened,0,P0100,cloudy,clay,night
1340,EXC003,OP009,2024-01-28 21:30:00,4214.1,1092,257.0,74.7,10.89,60,108,7.7,2.2,103.7276193861054,fastened,0,NONE,rainy,sand,day
1341,EXC003,OP006,2024-01-28 22:00:00,2787.1,1833,292.1,20.6,11.69,42,96,10.8,11.8,57.5,fastened,0,P0217,sunny,clay,night
1342,EXC001,OP004,2024-01-28 22:30:00,6592.0,883,299.2,58.8,14.65,39,40,5.4,14.9,85.9,fastened,1,NONE,sunny,rock,day
1343,EXC001,OP001,2024-01-28 23:00:00,1345.1,1408,293.8,68.8,0.76,14,66,7.8,7.0,44.4,unfastened,0,P0217,sunny,loam,day
1344,EXC003,OP007,2024-01-28 23:30:00,917.7,1151,291.6353077413064,38.7,14.31,57,111,7.0,0.2,75.0,fastened,0,P0562,windy,rock,night
1345,EXC001,OP006,2024-01-29 00:00:00,4073.7,2386,162.5,84.0,6.18,11,48,6.2,13.7,85.0,fastened,0,NONE,sunny,rock,night
1346,EXC005,OP008,2024-01-29 00:30:00,5407.9,662,240.3,53.5,12.65,42,25,7.0,0.9,50.2,unfastened,1,NONE,sunny,loam,day
1347,EXC005,OP007,2024-01-29 01:00:00,6384.6,2263,310.0,64.6,8.4,36,42,0.2,9.5,79.2,fastened,0,NONE,rainy,loam,day
1348,EXC004,OP002,2024-01-29 01:30:00,4758.0,1106,260.0,18.4,8.69,69,76,16.0,18.1,85.1,unfastened,1,P0217,windy,rock,night
1349,EXC004,OP002,2024-01-29 02:00:00,6213.4,600,208.9,7.2,5.71,80,119,17.6,22.0,38.8,fastened,1,NONE,sunny,clay,night
